eventtitle,views,place,address,eventday,eventdate,request
One Step Closer - Deutschlands beste Linkin Park …,2918,Bürgerhaus Mörfelden,"64546 Mörfelden-Walldorf, Westendstraße 60",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
Sister Act,1382,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
tinyBE •living in a sculpture Themenführung Metzlerpark,241,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
Velvet-Bar-Night,2345,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
Wochenmarkt Sachsenhausen,495,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
Wochenmarkt und Markthalle Höchst,479,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
Breaking Free Open Air,847,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Alain Frei - Grenzenlos,1644,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
"Ayurveda-Workshop: Vata, Pitta, Kapha - Wer bin ich?!",250,AyurSoul Health Store & Cafe,"60594 Frankfurt am Main, Schifferstraße 5",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Bülent Ceylan - Luschtobjekt,1571,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Christian Keltermann,1374,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
CLUB PICKNICK x THW w/ PARACOU SHOWCASE,501,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Dieter Nuhr - Neues Programm,1395,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Ensemble Modern / Saed Haddad / Zad Moultaka / Nour …,676,Frankfurt LAB,"60326 Frankfurt am Main, Schmidtstraße 12",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Erzeugermarkt Konstablerwache,625,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Eve Maret,304,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Gershwin!,1241,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Gibson Loves Saturdays,435,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Glaabsbräu Braukurs mit Braumeister Julian Menner,880,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
ins freie! Open Air,161,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Klassisches BrauErlebnis,854,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Latin Summer,1603,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Ludwig²,1381,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Mama Shakers - Die jungen Wilden aus Paris,409,Alte Öhlmühle,"63225 Langen, Fahrgasse 5",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
NIGHT FEVER: Nights On Broadway - A Tribute To The …,3620,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
"Rodgau Monotones - Leude wo seid ihr, Lebbe geht wieder",553,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Sister Act,1571,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Skylight-Tour,1745,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
stuzubi,5073,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Thomas Reis - Mit Abstand das Beste,3867,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
tinyBE •living in a sculpture Familienführung …,288,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
VeggieWorld,5072,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Velvet-Bar-Night,960,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Wochenmarkt Bornheim,663,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
Wochenmarkt und Markthalle Höchst,536,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
FSV Frankfurt - 1. FSV Mainz 05 II,8,Stadion am Bornheimer Hang,"60386 Frankfurt am Main, Richard-Herrmann-Platz 1",Freitag,2021-09-10,2021-09-03T16:54:58.537566Z
Küche rockt,47,Lohrberg-Schänke,"60389 Frankfurt am Main, Auf dem Lohr 9",Samstag,2021-09-11,2021-09-03T16:55:00.311827Z
FREILUFT Markt,6636,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Gibson Loves OLEN Night,7380,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Riviera Festival 2021,2822,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
The Mystery Of Banksy - A Genius Mind,153745,Isarforum Deutsches Museum,"80538 München, Ludwigsbrücke",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
WCD Pool Sessions in Frankfurt,4815,Stadionbad,"60528 Frankfurt am Main, Mörenfelder Landstraße 362",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Andy Ost - Konzert des Lebens – Jetzt erst recht!,2576,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Angela Lehner - 2001,1499,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Batschkapp Weinfest,,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Bilderbuch-Nachmittag mit Antje Damm - Teddy ist weg!,1797,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Comedy Clan,4486,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
"Die Welt ist schön, Milord",3127,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Electric Grooves,1045,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Erzeugermarkt Konstablerwache,1606,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
ILM September Edition 2021,3908,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
ins freie! Open Air,1925,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Klasse & Kampf. Mit Anke Stelling und Francis Seeck.,1246,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Klassisches BrauErlebnis,1495,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Latin Summer,2581,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Liebeserklärung an Unorte. Mit Charlotte Van den …,1274,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Lily Abichahine / Noor Abed & Mark Lotfy - Exquisite …,1742,Frankfurt LAB,"60326 Frankfurt am Main, Schmidtstraße 12",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Ludwig²,3135,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Notorious,2047,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Ohrwürmer Biergarten,1581,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Sister Act,4413,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Skylight-Tour,2866,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
tinyBE •living in a sculpture Familienführung …,1116,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Velvet-Bar-Night,1817,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
We Rock Queen,4416,Schlossbühne am Bannturm,"63150 Heusenstamm, Im Herrngarten 1",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Wochenmarkt Bornheim,1519,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Wochenmarkt und Markthalle Höchst,1960,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Yevgeniy Breyger - Gestohlene Luft,1161,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-09-04,2021-09-04T16:53:36.532743Z
Riviera Festival 2021,1123,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Sunday Sundowner,1496,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Der forschende Blick. Mit Mara-Daria Cojocaru und Eva …,476,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Die Abenteuer von Petterson und Findus - …,2897,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Die Feisten,1017,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
"Die Welt ist schön, Milord",1705,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Felicitas Hoppe - Die Nibelungen. Ein deutscher …,493,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Ferdinand Schmalz - Mein Lieblingstier heißt Winter,417,Haus am Dom,"60311 Frankfurt, Domplatz 3",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
God Save The Queen - The Show Goes On,4247,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
ILM September Edition 2021,476,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
ins freie! Open Air,1109,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Jürgen von der Lippe: Voll Fett - Zusatztermin,2018,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Lederfresse von Helmut Krausser,400,Internationales Theater,"60314 Frankfurt am Main, Hanauer Landstraße 5-7",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Online Tour Bunte Götter,678,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Peter Kamenz und seine Goldenen Egerländer - …,2078,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1602,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Sister Act,1808,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
tinyBE •living in a sculpture Überblicksführung …,387,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
WCD Pool Sessions in Frankfurt,541,Stadionbad,"60528 Frankfurt am Main, Mörenfelder Landstraße 362",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
Yoga,1297,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-05,2021-09-04T16:53:38.346362Z
ILM September Edition 2021,411,Messe Offenbach,"63065 Offenbach, Kaiserstraße 108 - 112",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
ins freie! Open Air,1006,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
Jürgen von der Lippe: Voll Fett,1399,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
Michael Mittermeier #13,1364,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1344,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
Sean Rowe - Frankfurt - Zoom,357,Zoom Club,"60313 Frankfurt am Main, Brönnerstraße 5-9",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
tinyBE •living in a sculpture Dialogführung Metzlerpark,330,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Montag,2021-09-06,2021-09-04T16:53:40.201089Z
🏎🏁 Company Kart Cup 🏆 @ Frankfurt,2693,ECO Kart Frankfurt,"60433 Frankfurt am Main, August-Schanz-Straße 31a",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Eva Karl-Faltermeier - Es geht dahi,2824,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
ins freie! Open Air,578,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Lisa Eckhart: Die Vorteile des Lasters - Stalburg …,1628,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Marion Poschmann - Laubwerk. Essay – Buchpremiere,73,Romanfabrik,"60314 Frankfurt am Main, Hanauer Landstraße 186",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Shantel & Bucovina Club Orkestar - The Disko …,2039,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
TEESY & Manith Bertz,1006,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
tinyBE •living in a sculpture Überblicksführung …,369,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Wochenmarkt Sachsenhausen,676,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Wochenmarkt und Markthalle Höchst,673,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-09-07,2021-09-04T16:53:41.947347Z
Frankfurts größtes Speed Dating,382,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
ins freie! Open Air,277,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Jan Wagner - Der glückliche Augenblick,1305,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Jochen Döring - Germany´s next Opferklaus,4447,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Jürgen von der Lippe: Voll Fett - Zusatztermin,1352,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Kurs: Little Explorers,,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
LIVE x ICHI ICHI,484,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Löwen Frankfurt,649,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Martinsvierteler Markt,718,Riegerplatz,64289 Darmstadt,Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
NIEDECKEN liest & singt BOB DYLAN - Piano: Mike Herting,987,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Online Tour Bunte Götter,578,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
"Torsten Sträter - Schnee, der auf Ceran fällt",1356,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Wochenmarkt Bornheim,757,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Wochenmarkt Rödelheim,637,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-09-08,2021-09-04T16:53:43.527489Z
Ausstellungseröffnung Diane Preyer - Strange and …,579,Atelierfrankfurt,"60314 Frankfurt am Main, Schwedlerstraße 1-5",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Ausstellungseröffnung Kathi Kæppel - Vestige,459,Atelierfrankfurt,"60314 Frankfurt am Main, Schwedlerstraße 1-5",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Bülent Ceylan - Luschtobjekt,1288,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Christian Keltermann,1109,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Cuba Vista - Hasta la Fiesta!,111,SCHANZ,"63165 Mühlheim, Carl-Zeiss-Straße 6",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Die Päpstin,1110,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Dieter Nuhr - Neues Programm,1137,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Emilia Roig - Why We Matter,1210,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Erzeugermarkt Konstablerwache,610,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
hr-Sinfoniekonzert | Symphonie fantastique,1075,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
ins freie! Open Air,113,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Kaisermarkt,568,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Urban Club Band,79,Gibson Beach Club,"60313 Frankfurt am Main, Opernplatz 2",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Urban Club Band,434,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-09-09,2021-09-04T16:53:45.260807Z
Urban Friday,1522,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Anika,323,Hafen 2,"63067 Offenbach, Nordring 129",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Blumenmarkt Liebfrauenberg,497,Liebfrauenberg,"60313 Frankfurt am Main, Liebfrauenberg",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Bülent Ceylan - Luschtobjekt,1413,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Christian Keltermann,1241,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Die Päpstin,1241,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Dieter Nuhr - Neues Programm,1273,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Frederic Hormuth - Neues Programm,1421,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
FSV Frankfurt - 1. FSV Mainz 05 II,24,Stadion am Bornheimer Hang,"60386 Frankfurt am Main, Richard-Herrmann-Platz 1",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Gallusmarkt,577,Gallusmarkt,"60326 Frankfurt am Main, Frankenallee 183",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Gershwin!,1210,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Die Bekenntnisse der Hochstaplerin Helene Bockhorst,4393,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
hr-Sinfoniekonzert | Symphonie fantastique,642,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
ins freie! Open Air,162,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Klassisches BrauErlebnis,708,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Monica Ries & Karen Tanaka - Robert Schumann trifft …,86,Romanfabrik,"60314 Frankfurt am Main, Hanauer Landstraße 186",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
NIGHT FEVER: To Love Somebody - BEE GEES Tribute - …,908,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
One Step Closer,1464,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
One Step Closer - Deutschlands beste Linkin Park …,2959,Bürgerhaus Mörfelden,"64546 Mörfelden-Walldorf, Westendstraße 60",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Sister Act,1416,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
tinyBE •living in a sculpture Themenführung Metzlerpark,274,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Velvet-Bar-Night,2523,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Wochenmarkt Sachsenhausen,511,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Wochenmarkt und Markthalle Höchst,527,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Freitag,2021-09-10,2021-09-04T16:53:47.827949Z
Breaking Free Open Air,1139,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
Alain Frei - Grenzenlos,1662,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
"Ayurveda-Workshop: Vata, Pitta, Kapha - Wer bin ich?!",271,AyurSoul Health Store & Cafe,"60594 Frankfurt am Main, Schifferstraße 5",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
Bülent Ceylan - Luschtobjekt,1589,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
Christian Keltermann,1384,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
CLUB PICKNICK x THW w/ PARACOU SHOWCASE,625,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
Dieter Nuhr - Neues Programm,1405,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-11,2021-09-04T16:53:49.824277Z
