eventtitle;views;place;address;eventday;eventdate;request
Frankfurt Coffee Festival 2021;135020;Union Halle;60314 Frankfurt am Main, Hanauer Landstraße 188;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Katermukke Mini Micro Festival I;3655;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Seewiesn Oktoberfest - O'zapft is: Alpenfuzzis Live;1244;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
alles 90er&00er Show;1449;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Batschkapp Sommergarten!;2540;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Blumenmarkt Liebfrauenberg;1384;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Deutscher Buchpreis 2021 - Die Autorinnen und Autoren …;1665;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
FACE - FRATZ Album Release Party;1414;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Gallusmarkt;1500;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Heiner Herbstvergnügen auf dem Messeplatz;1805;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
hr-Sinfoniekonzert | Pastorale;1897;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Jo van Nelsen & Bernd Schmidt - Ich bin so wild nach …;1267;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Just #1 supported by Fitseveneleven;1137;Gibson Club;60313 Frankfurt am Main, Zeil 77;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
K5 Chaconne;1223;Johanniskirche;61476 Kronberg;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
K7 Im Traume;1797;Burg Kronberg;61476 Kronberg, Schlossstraße 10-12;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Klassisches BrauErlebnis;1430;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Kolektif Istanbul;976;Hafen 2;63067 Offenbach, Nordring 129;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Liza Kos - Intrigatiion;4791;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Mudhoney;3708;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Oktoberfest - Bayrische Gemütlichkeit;2347;Primus-Linie;60311 Frankfurt, Mainkai 36;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Psycho Village - Unstoppable Tour;2240;SCHANZ;63165 Mühlheim, Carl-Zeiss-Straße 6;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Sebastian 23 - Cogito, ergo dumm;2030;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Sissi Perlinger - „Die Perlingerin - Worum es …;1244;Bürgerhaus Hausen;63179 Obertshausen, Tempelhoferstraße 10;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Ulisses Online Con 2021;8297;Ulisses Medien & Spiel Distribution GmbH;65529 Waldems, Industriestraße 11;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Urban Friday;2322;Cooky's;60311 Frankfurt, Am Salzhaus 4;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Urban Priol - Im Fluss;3596;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Velvet-Bar-Night;2618;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Wer kocht, schießt nicht - Eine Koch-Satire von …;1618;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Wochenmarkt Sachsenhausen;1508;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Wochenmarkt und Markthalle Höchst;1634;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Yves Macak: R-zieher - Echt jetzt?!;4779;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-01;2021-10-01T16:59:11.488717Z
Frankfurt Coffee Festival 2021;123868;Union Halle;60314 Frankfurt am Main, Hanauer Landstraße 188;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Notorious;3783;Cooky's;60311 Frankfurt, Am Salzhaus 4;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Seewiesn Oktoberfest - Seewiesn´Gaudi: Alpenfuzzis Live;816;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Achtung Baby - U2 -Tributeband;3401;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Amigos & Stargast Daniela Alfinito - Für unsere …;4404;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Batschkapp Opening Party;1066;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Batschkapp Sommergarten;2137;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Crew Love;490;Adlib;60314 Frankfurt am Main, Schwedler Straße 8;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Die A Cappella-Nacht;3921;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Die Frank Schöbel Story;3209;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Erzeugermarkt Konstablerwache;1052;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Eva Klesse Quartett - Creatures & States;857;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
FREILUFT Markt;2269;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Garden of Delight - Celtic Party;994;SCHANZ;63165 Mühlheim, Carl-Zeiss-Straße 6;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Gernot Voltz - Pleiten, Pech & Populisten;1632;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Gibson Loves Saturdays;1827;Gibson Club;60313 Frankfurt am Main, Zeil 77;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Hafenkino: Toubab;534;Hafen 2;63067 Offenbach, Nordring 129;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Heiner Herbstvergnügen auf dem Messeplatz;1331;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
K11 Janoska Style;1490;Burg Kronberg;61476 Kronberg, Schlossstraße 10-12;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
K8 Perfect Storm;877;Johanniskirche;61476 Kronberg;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Katermukke Mini Micro Festival II;897;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Klassisches BrauErlebnis;1106;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Latin Summer;2213;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Oktoberfest - Bayrische Gemütlichkeit;1750;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Rapunzel-Report - Stefani Kunkel;1089;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Schlager Dinnershow Unforgettable;2924;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Skylight-Tour;2033;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Studenten-Sinfonieorchester Marburg - Von Wien nach …;1048;Amphitheater;63454 Hanau, Philippsruher Allee 48;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
The Dust Coda;566;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
The Schick Sisters - Close Together;3576;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Ulisses Online Con 2021;4338;Ulisses Medien & Spiel Distribution GmbH;65529 Waldems, Industriestraße 11;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Velvet-Bar-Night;1322;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Wochenmarkt Bornheim;996;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Wochenmarkt und Markthalle Höchst;1183;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Samstag;2021-10-02;2021-10-01T16:59:13.271438Z
Frankfurt Coffee Festival 2021;113779;Union Halle;60314 Frankfurt am Main, Hanauer Landstraße 188;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Familien Seewiesn-Hühnerberg Quintett Holtrio Live;263;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
The Mystery Of Banksy - A Genius Mind;244755;Isarforum Deutsches Museum;80538 München, Ludwigsbrücke;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Bibi Blocksberg - Alles wie verhext! - Das Musical;1751;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Camera;190;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
FRAPORT SKYLINERS - EWE Baskets Oldenburg …;1120;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Heiner Herbstvergnügen auf dem Messeplatz;912;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
K13 Ausgezeichnet!;792;Kath. Kirche St. Peter und Paul;61476 Kronberg, Katharinenstraße 5;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Kammermusik | Romantik à la russe;1314;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Konzert: Mnevis;287;Hafen 2;63067 Offenbach, Nordring 129;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Max Barskih;5939;Stadthalle Offenbach;63071 Offenbach, Waldstraße 312;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Online Tour Bunte Götter;559;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour;1964;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Ulisses Online Con 2021;3216;Ulisses Medien & Spiel Distribution GmbH;65529 Waldems, Industriestraße 11;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Von der Weltbedeutung des Operndaseins - Ein …;572;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Yoga;1271;Yachtklub;60594 Frankfurt am Main, Deutschherrnufer 12;Sonntag;2021-10-03;2021-10-01T16:59:15.446419Z
Fashion Now Days;847;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Angelika Klüssendorf - Vierunddreißigster September;841;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Heiner Herbstvergnügen auf dem Messeplatz;900;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Kazy Lambist - Frankfurt - Zoom;310;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Lucas Filmfestival: Nelly Rapp;246;Hafen 2;63067 Offenbach, Nordring 129;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Lucas Filmfestival: Shija the Rebel Fairy;250;Hafen 2;63067 Offenbach, Nordring 129;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Monday Mood;1531;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour;1638;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Robert Jon and the Wreck;130;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Vernon Subutex Vol. II;550;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Montag;2021-10-04;2021-10-01T16:59:17.348179Z
Company Kart Cup;3454;No Limit;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Lucas Filmfestival: Even Mice Belong in Heaven;551;Hafen 2;63067 Offenbach, Nordring 129;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Battery Experts Forum;1191;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Daniela Danz & Falk Zenker - Wildniß – Lesekonzert;415;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Fashion Now Days;212;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Heiner Herbstvergnügen auf dem Messeplatz;758;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Josh Rouse + Vetiver - An evening with two troubadours;3599;Brotfabrik;60488 Frankfurt am Main, Bachmannstraße 2-4;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Klassisches BrauErlebnis;612;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Lucas Filmfestival: Mica;154;Hafen 2;63067 Offenbach, Nordring 129;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Monsieur Brezelberger - Wunder, Wahnsinn, Weltniveau;1078;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour;1342;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Vernon Subutex Vol. II;584;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Wochenmarkt Sachsenhausen;601;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Wochenmarkt und Markthalle Höchst;576;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2021-10-05;2021-10-01T16:59:19.536763Z
Blick nach vorn: eps ARENA SUMMIT;955;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Wednesday Vibes;1599;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
3. Jobmesse Frankfurt;22619;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Alex Stolze (Bodi Bill);79;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Battery Experts Forum;1079;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Bodo Kirchhoff - Bericht zur Lage des Glücks;679;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Fashion Now Days;124;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Frankfurts größtes Speed Dating;502;H'ugo's Frankfurt;60311 Frankfurt, Neue Rothofstrasse 21;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Heiner Herbstvergnügen auf dem Messeplatz;552;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Klassisches BrauErlebnis;270;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Lisa Fitz - Dauerbrenner - Das große Jubiläumsprogramm;1492;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
LIVE x WORAKLS;496;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Löwen Frankfurt;418;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Lucas Filmfestival: Beans;60;Hafen 2;63067 Offenbach, Nordring 129;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Martinsvierteler Markt;632;Riegerplatz;64289 Darmstadt;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Mathias Tretter: Sittenstrolch;381;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Online Tour Bunte Götter;366;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Wochenmarkt Bornheim;430;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Wochenmarkt Rödelheim;463;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2021-10-06;2021-10-01T16:59:21.237566Z
Studienplatzbörse 👩‍🎓 @ BA Rhein-Main 🌆;2047;BA Rhein-Main;63322 Rödermark, Am Schwimmbad 3;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Addnfahrer - S' Lem is koa Nudlsubbn;1534;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Barbara Balldini - g'hörig durchgeknallt;1480;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Barock+ | Haydn & Bach;600;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Battery Experts Forum;979;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Blick nach vorn: eps ARENA SUMMIT;140;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Dr. Jan-Uwe Rogge;1338;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Dui do on de Sell - ..und du lach´sch halt!;1955;Hugenottenhalle;63263 Neu-Isenburg, Frankfurter Straße 152;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Erzeugermarkt Konstablerwache;533;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Fashion Now Days;121;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Heiner Herbstvergnügen auf dem Messeplatz;180;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Isabel Varell - Ein aufregendes Leben;885;Schlosspark Rockenhausen;60316 Frankfurt am Main, Schlossstraße 8;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Kaisermarkt;485;Kaisermarkt;60329 Frankfurt am Main, Kaiserstraße 81;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Klassisches BrauErlebnis;366;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Lisa Fitz - Dauerbrenner - Das große Jubiläumsprogramm;1541;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Luis aus Südtirol - Weibernarrisch;1497;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Mariano Pensotti / Grupo Marea - Los años / Die Jahre;362;Mousonturm Saal;60316 Frankfurt am Main, Waldschmidtstraße 4;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Nanowar of Steel;80;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Oktoberfest - Bayrische Gemütlichkeit;784;Primus-Linie;60311 Frankfurt, Mainkai 36;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;184;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Stephan Masur´s Varieté Spektakel - Stephan Masur´s …;526;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Ugur Sahin und Özlem Türeci - Projekt Lightspeed. Der …;740;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Urban Club Band;1173;Gibson Club;60313 Frankfurt am Main, Zeil 77;Donnerstag;2021-10-07;2021-10-01T16:59:23.103691Z
Batschkapp Rocknacht;479;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Addnfahrer - S' Lem is koa Nudlsubbn;1737;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Alexander Schelle - Gehirnwäsche;1697;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Barbara Balldini - Dinner for Love;1569;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Barock+ | Haydn & Händel;720;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Batschkapp Sommergarten!;755;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
BIn nebenan;470;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Blumenmarkt Liebfrauenberg;589;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Comedy Dinner  Männer, Technik & Migräne;1698;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Falsche Schlange - Falsche Schlange;669;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Fashion Now Days;231;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Festival der Travestie - Maria Crohn & Friends;1718;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Gallusmarkt;660;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
GG Vybe: La Haine (OmU), anschl. Klubnacht;166;Hafen 2;63067 Offenbach, Nordring 129;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Heiner Herbstvergnügen auf dem Messeplatz;294;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Herbert Pixner Projekt;2371;Hugenottenhalle;63263 Neu-Isenburg, Frankfurter Straße 152;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
ICHI ICHI x Lügen/Riot Spears / Egonx/Lobsterbomb/Hot …;225;Milchsackfabrik / Tanzhaus West & Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Irish & American Folk Night - Bluebeards;1708;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
Jochen Döring - Germany´s next Opferklaus;1283;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Freitag;2021-10-08;2021-10-01T16:59:24.884095Z
