parkingFacilityOccupancy;parkingFacilityStatus;parkingFacilityStatusTime;totalNumberOfOccupiedParkingSpaces;totalNumberOfVacantParkingSpaces;totalParkingCapacityLongTermOverride;totalParkingCapacityOverride;totalParkingCapacityShortTermOverride;id;TIME
0.016483517;open;2021-10-02T05:23:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T05:27:00.290Z
0.51877934;open;2021-10-02T05:23:00Z;221;205;0;426;426;18497[Hauptwache];2021-10-02T05:27:00.290Z
0.54511744;open;2021-10-02T05:23:00Z;441;368;0;809;809;24279[Konstabler];2021-10-02T05:27:00.290Z
0.49558824;open;2021-10-02T05:23:00Z;337;343;0;680;680;18495[Am Gericht];2021-10-02T05:27:00.290Z
0.09725159;open;2021-10-02T05:23:00Z;92;854;70;1016;946;109240[MyZeil];2021-10-02T05:27:00.290Z
0.4511041;open;2021-10-02T05:23:00Z;286;348;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T05:27:00.290Z
0.045;open;2021-10-02T05:34:00Z;9;191;150;350;200;24276[Turmcenter];2021-10-02T05:37:02.270Z
0.13681592;open;2021-10-02T05:34:00Z;55;347;0;402;402;18944[Alte Oper];2021-10-02T05:37:02.270Z
0.013736264;open;2021-10-02T05:34:00Z;5;359;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T05:37:02.270Z
0.51877934;open;2021-10-02T05:34:00Z;221;205;0;426;426;18497[Hauptwache];2021-10-02T05:37:02.270Z
0.5426452;open;2021-10-02T05:34:00Z;439;370;0;809;809;24279[Konstabler];2021-10-02T05:37:02.270Z
0.49558824;open;2021-10-02T05:34:00Z;337;343;0;680;680;18495[Am Gericht];2021-10-02T05:37:02.270Z
0.09725159;open;2021-10-02T05:34:00Z;92;854;70;1016;946;109240[MyZeil];2021-10-02T05:37:02.270Z
0.4511041;open;2021-10-02T05:34:00Z;286;348;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T05:37:02.270Z
0.045;open;2021-10-02T05:44:00Z;9;191;150;350;200;24276[Turmcenter];2021-10-02T05:47:00.835Z
0.13681592;open;2021-10-02T05:44:00Z;55;347;0;402;402;18944[Alte Oper];2021-10-02T05:47:00.835Z
0.010989011;open;2021-10-02T05:44:00Z;4;360;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T05:47:00.835Z
0.51877934;open;2021-10-02T05:44:00Z;221;205;0;426;426;18497[Hauptwache];2021-10-02T05:47:00.835Z
0.54388136;open;2021-10-02T05:44:00Z;440;369;0;809;809;24279[Konstabler];2021-10-02T05:47:00.835Z
0.49411765;open;2021-10-02T05:44:00Z;336;344;0;680;680;18495[Am Gericht];2021-10-02T05:47:00.835Z
0.09725159;open;2021-10-02T05:44:00Z;92;854;70;1016;946;109240[MyZeil];2021-10-02T05:47:00.835Z
0.4526814;open;2021-10-02T05:44:00Z;287;347;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T05:47:00.835Z
0.045;open;2021-10-02T05:54:00Z;9;191;150;350;200;24276[Turmcenter];2021-10-02T05:57:00.554Z
0.13681592;open;2021-10-02T05:54:00Z;55;347;0;402;402;18944[Alte Oper];2021-10-02T05:57:00.554Z
0.010989011;open;2021-10-02T05:54:00Z;4;360;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T05:57:00.554Z
0.52112675;open;2021-10-02T05:54:00Z;222;204;0;426;426;18497[Hauptwache];2021-10-02T05:57:00.554Z
0.5475896;open;2021-10-02T05:54:00Z;443;366;0;809;809;24279[Konstabler];2021-10-02T05:57:00.554Z
0.49411765;open;2021-10-02T05:54:00Z;336;344;0;680;680;18495[Am Gericht];2021-10-02T05:57:00.554Z
0.09830867;open;2021-10-02T05:54:00Z;93;853;70;1016;946;109240[MyZeil];2021-10-02T05:57:00.554Z
0.45741326;open;2021-10-02T05:54:00Z;290;344;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T05:57:00.554Z
0.045;open;2021-10-02T06:14:00Z;9;191;150;350;200;24276[Turmcenter];2021-10-02T06:17:02.094Z
0.13681592;open;2021-10-02T06:14:00Z;55;347;0;402;402;18944[Alte Oper];2021-10-02T06:17:02.094Z
0.016483517;open;2021-10-02T06:14:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T06:17:02.094Z
0.52582157;open;2021-10-02T06:14:00Z;224;202;0;426;426;18497[Hauptwache];2021-10-02T06:17:02.094Z
0.5512979;open;2021-10-02T06:14:00Z;446;363;0;809;809;24279[Konstabler];2021-10-02T06:17:02.094Z
0.49411765;open;2021-10-02T06:14:00Z;336;344;0;680;680;18495[Am Gericht];2021-10-02T06:17:02.094Z
0.10042283;open;2021-10-02T06:14:00Z;95;851;70;1016;946;109240[MyZeil];2021-10-02T06:17:02.094Z
0.45741326;open;2021-10-02T06:14:00Z;290;344;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T06:17:02.094Z
0.055;open;2021-10-02T06:34:00Z;11;189;150;350;200;24276[Turmcenter];2021-10-02T06:37:02.122Z
0.1442786;open;2021-10-02T06:34:00Z;58;344;0;402;402;18944[Alte Oper];2021-10-02T06:37:02.122Z
0.016483517;open;2021-10-02T06:34:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T06:37:02.122Z
0.52816904;open;2021-10-02T06:34:00Z;225;201;0;426;426;18497[Hauptwache];2021-10-02T06:37:02.122Z
0.55995053;open;2021-10-02T06:34:00Z;453;356;0;809;809;24279[Konstabler];2021-10-02T06:37:02.122Z
0.5264706;open;2021-10-02T06:34:00Z;358;322;0;680;680;18495[Am Gericht];2021-10-02T06:37:02.122Z
0.102537;open;2021-10-02T06:34:00Z;97;849;70;1016;946;109240[MyZeil];2021-10-02T06:37:02.122Z
0.4637224;open;2021-10-02T06:34:00Z;294;340;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T06:37:02.122Z
0.06;open;2021-10-02T06:49:00Z;12;188;150;350;200;24276[Turmcenter];2021-10-02T06:52:02.659Z
0.1517413;open;2021-10-02T06:49:00Z;61;341;0;402;402;18944[Alte Oper];2021-10-02T06:52:02.659Z
0.013736264;open;2021-10-02T06:49:00Z;5;359;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T06:52:02.659Z
0.54460096;open;2021-10-02T06:49:00Z;232;194;0;426;426;18497[Hauptwache];2021-10-02T06:52:02.659Z
0.5710754;open;2021-10-02T06:49:00Z;462;347;0;809;809;24279[Konstabler];2021-10-02T06:52:02.659Z
0.53088236;open;2021-10-02T06:49:00Z;361;319;0;680;680;18495[Am Gericht];2021-10-02T06:52:02.659Z
0.102537;open;2021-10-02T06:49:00Z;97;849;70;1016;946;109240[MyZeil];2021-10-02T06:52:02.659Z
0.47634068;open;2021-10-02T06:49:00Z;302;332;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T06:52:02.659Z
0.065;open;2021-10-02T07:04:00Z;13;187;150;350;200;24276[Turmcenter];2021-10-02T07:07:00.191Z
0.16169155;open;2021-10-02T07:04:00Z;65;337;0;402;402;18944[Alte Oper];2021-10-02T07:07:00.191Z
0.008241759;open;2021-10-02T07:04:00Z;3;361;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T07:07:00.191Z
0.5586854;open;2021-10-02T07:04:00Z;238;188;0;426;426;18497[Hauptwache];2021-10-02T07:07:00.191Z
0.58467245;open;2021-10-02T07:04:00Z;473;336;0;809;809;24279[Konstabler];2021-10-02T07:07:00.191Z
0.53088236;open;2021-10-02T07:04:00Z;361;319;0;680;680;18495[Am Gericht];2021-10-02T07:07:00.191Z
0.10887949;open;2021-10-02T07:04:00Z;103;843;70;1016;946;109240[MyZeil];2021-10-02T07:07:00.191Z
0.4747634;open;2021-10-02T07:04:00Z;301;333;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T07:07:00.191Z
0.085;open;2021-10-02T07:24:00Z;17;183;150;350;200;24276[Turmcenter];2021-10-02T07:27:01.857Z
0.18905473;open;2021-10-02T07:24:00Z;76;326;0;402;402;18944[Alte Oper];2021-10-02T07:27:01.857Z
0.010989011;open;2021-10-02T07:24:00Z;4;360;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T07:27:01.857Z
0.58920187;open;2021-10-02T07:24:00Z;251;175;0;426;426;18497[Hauptwache];2021-10-02T07:27:01.857Z
0.6118665;open;2021-10-02T07:24:00Z;495;314;0;809;809;24279[Konstabler];2021-10-02T07:27:01.857Z
0.5367647;open;2021-10-02T07:24:00Z;365;315;0;680;680;18495[Am Gericht];2021-10-02T07:27:01.857Z
0.11205074;open;2021-10-02T07:24:00Z;106;840;70;1016;946;109240[MyZeil];2021-10-02T07:27:01.857Z
0.48107255;open;2021-10-02T07:24:00Z;305;329;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T07:27:01.857Z
0.095;open;2021-10-02T07:34:00Z;19;181;150;350;200;24276[Turmcenter];2021-10-02T07:37:00.125Z
0.19402985;open;2021-10-02T07:34:00Z;78;324;0;402;402;18944[Alte Oper];2021-10-02T07:37:00.125Z
0.013736264;open;2021-10-02T07:34:00Z;5;359;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T07:37:00.125Z
0.6126761;open;2021-10-02T07:34:00Z;261;165;0;426;426;18497[Hauptwache];2021-10-02T07:37:00.125Z
0.6328801;open;2021-10-02T07:34:00Z;512;297;0;809;809;24279[Konstabler];2021-10-02T07:37:00.125Z
0.5411765;open;2021-10-02T07:34:00Z;368;312;0;680;680;18495[Am Gericht];2021-10-02T07:37:00.125Z
0.114164904;open;2021-10-02T07:34:00Z;108;838;70;1016;946;109240[MyZeil];2021-10-02T07:37:00.125Z
0.47791797;open;2021-10-02T07:34:00Z;303;331;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T07:37:00.125Z
0.135;open;2021-10-02T07:44:00Z;27;173;150;350;200;24276[Turmcenter];2021-10-02T07:47:00.743Z
0.2039801;open;2021-10-02T07:44:00Z;82;320;0;402;402;18944[Alte Oper];2021-10-02T07:47:00.743Z
0.016483517;open;2021-10-02T07:44:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T07:47:00.743Z
0.64084506;open;2021-10-02T07:44:00Z;273;153;0;426;426;18497[Hauptwache];2021-10-02T07:47:00.743Z
0.6464771;open;2021-10-02T07:44:00Z;523;286;0;809;809;24279[Konstabler];2021-10-02T07:47:00.743Z
0.5411765;open;2021-10-02T07:44:00Z;368;312;0;680;680;18495[Am Gericht];2021-10-02T07:47:00.743Z
0.12790698;open;2021-10-02T07:44:00Z;121;825;70;1016;946;109240[MyZeil];2021-10-02T07:47:00.743Z
0.48895898;open;2021-10-02T07:44:00Z;310;324;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T07:47:00.743Z
0.165;open;2021-10-02T07:54:00Z;33;167;150;350;200;24276[Turmcenter];2021-10-02T07:57:01.319Z
0.22636816;open;2021-10-02T07:54:00Z;91;311;0;402;402;18944[Alte Oper];2021-10-02T07:57:01.319Z
0.016483517;open;2021-10-02T07:54:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T07:57:01.319Z
0.69014084;open;2021-10-02T07:54:00Z;294;132;0;426;426;18497[Hauptwache];2021-10-02T07:57:01.319Z
0.6761434;open;2021-10-02T07:54:00Z;547;262;0;809;809;24279[Konstabler];2021-10-02T07:57:01.319Z
0.5441176;open;2021-10-02T07:54:00Z;370;310;0;680;680;18495[Am Gericht];2021-10-02T07:57:01.319Z
0.14164905;open;2021-10-02T07:54:00Z;134;812;70;1016;946;109240[MyZeil];2021-10-02T07:57:01.319Z
0.5;open;2021-10-02T07:54:00Z;317;317;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T07:57:01.319Z
0.175;open;2021-10-02T08:20:00Z;35;165;150;350;200;24276[Turmcenter];2021-10-02T08:22:01.224Z
0.27363184;open;2021-10-02T08:20:00Z;110;292;0;402;402;18944[Alte Oper];2021-10-02T08:22:01.224Z
0.01923077;open;2021-10-02T08:20:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T08:22:01.224Z
0.79812205;open;2021-10-02T08:20:00Z;340;86;0;426;426;18497[Hauptwache];2021-10-02T08:22:01.224Z
0.78615576;open;2021-10-02T08:20:00Z;636;173;0;809;809;24279[Konstabler];2021-10-02T08:22:01.224Z
0.5632353;open;2021-10-02T08:20:00Z;383;297;0;680;680;18495[Am Gericht];2021-10-02T08:22:01.224Z
0.19133192;open;2021-10-02T08:20:00Z;181;765;70;1016;946;109240[MyZeil];2021-10-02T08:22:01.224Z
0.5378549;open;2021-10-02T08:20:00Z;341;293;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T08:22:01.224Z
0.195;open;2021-10-02T08:35:00Z;39;161;150;350;200;24276[Turmcenter];2021-10-02T08:37:02.353Z
0.31343284;open;2021-10-02T08:35:00Z;126;276;0;402;402;18944[Alte Oper];2021-10-02T08:37:02.353Z
0.016483517;open;2021-10-02T08:35:00Z;6;358;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T08:37:02.353Z
0.87089205;open;2021-10-02T08:35:00Z;371;55;0;426;426;18497[Hauptwache];2021-10-02T08:37:02.353Z
0.84425217;open;2021-10-02T08:35:00Z;683;126;0;809;809;24279[Konstabler];2021-10-02T08:37:02.353Z
0.5838235;open;2021-10-02T08:35:00Z;397;283;0;680;680;18495[Am Gericht];2021-10-02T08:37:02.353Z
0.21670191;open;2021-10-02T08:35:00Z;205;741;70;1016;946;109240[MyZeil];2021-10-02T08:37:02.353Z
0.56624603;open;2021-10-02T08:35:00Z;359;275;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T08:37:02.353Z
0.19;open;2021-10-02T08:50:00Z;38;162;150;350;200;24276[Turmcenter];2021-10-02T08:52:02.745Z
0.35074627;open;2021-10-02T08:50:00Z;141;261;0;402;402;18944[Alte Oper];2021-10-02T08:52:02.745Z
0.013736264;open;2021-10-02T08:50:00Z;5;359;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T08:52:02.745Z
0.9389671;open;2021-10-02T08:50:00Z;400;26;0;426;426;18497[Hauptwache];2021-10-02T08:52:02.745Z
0.8986403;open;2021-10-02T08:50:00Z;727;82;0;809;809;24279[Konstabler];2021-10-02T08:52:02.745Z
0.5926471;open;2021-10-02T08:50:00Z;403;277;0;680;680;18495[Am Gericht];2021-10-02T08:52:02.745Z
0.23150106;open;2021-10-02T08:50:00Z;219;727;70;1016;946;109240[MyZeil];2021-10-02T08:52:02.745Z
0.61671925;open;2021-10-02T08:50:00Z;391;243;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T08:52:02.745Z
0.195;open;2021-10-02T08:55:00Z;39;161;150;350;200;24276[Turmcenter];2021-10-02T08:57:01.983Z
0.37810946;open;2021-10-02T08:55:00Z;152;250;0;402;402;18944[Alte Oper];2021-10-02T08:57:01.983Z
0.01923077;open;2021-10-02T08:55:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T08:57:01.983Z
0.9600939;open;2021-10-02T08:55:00Z;409;17;0;426;426;18497[Hauptwache];2021-10-02T08:57:01.983Z
0.9245983;open;2021-10-02T08:55:00Z;748;61;0;809;809;24279[Konstabler];2021-10-02T08:57:01.983Z
0.5955882;open;2021-10-02T08:55:00Z;405;275;0;680;680;18495[Am Gericht];2021-10-02T08:57:01.983Z
0.2410148;open;2021-10-02T08:55:00Z;228;718;70;1016;946;109240[MyZeil];2021-10-02T08:57:01.983Z
0.6324921;open;2021-10-02T08:55:00Z;401;233;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T08:57:01.983Z
0.22;open;2021-10-02T09:20:00Z;44;156;150;350;200;24276[Turmcenter];2021-10-02T09:22:00.189Z
0.4278607;open;2021-10-02T09:20:00Z;172;230;0;402;402;18944[Alte Oper];2021-10-02T09:22:00.189Z
0.021978023;open;2021-10-02T09:20:00Z;8;356;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T09:22:00.189Z
1;open;2021-10-02T09:20:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T09:22:00.189Z
0.9987639;open;2021-10-02T09:20:00Z;808;1;0;809;809;24279[Konstabler];2021-10-02T09:22:00.189Z
0.6367647;open;2021-10-02T09:20:00Z;433;247;0;680;680;18495[Am Gericht];2021-10-02T09:22:00.189Z
0.26004228;open;2021-10-02T09:20:00Z;246;700;70;1016;946;109240[MyZeil];2021-10-02T09:22:00.189Z
0.6876972;open;2021-10-02T09:20:00Z;436;198;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T09:22:00.189Z
0.22;open;2021-10-02T09:30:00Z;44;156;150;350;200;24276[Turmcenter];2021-10-02T09:32:01.902Z
0.45273632;open;2021-10-02T09:30:00Z;182;220;0;402;402;18944[Alte Oper];2021-10-02T09:32:01.902Z
0.01923077;open;2021-10-02T09:30:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T09:32:01.902Z
1;open;2021-10-02T09:30:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T09:32:01.902Z
1;open;2021-10-02T09:30:00Z;809;0;0;809;809;24279[Konstabler];2021-10-02T09:32:01.902Z
0.6632353;open;2021-10-02T09:30:00Z;451;229;0;680;680;18495[Am Gericht];2021-10-02T09:32:01.902Z
0.26955602;open;2021-10-02T09:30:00Z;255;691;70;1016;946;109240[MyZeil];2021-10-02T09:32:01.902Z
0.71608835;open;2021-10-02T09:30:00Z;454;180;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T09:32:01.902Z
0.22;open;2021-10-02T09:40:00Z;44;156;150;350;200;24276[Turmcenter];2021-10-02T09:42:01.897Z
0.49004975;open;2021-10-02T09:40:00Z;197;205;0;402;402;18944[Alte Oper];2021-10-02T09:42:01.897Z
0.024725275;open;2021-10-02T09:40:00Z;9;355;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T09:42:01.897Z
1;open;2021-10-02T09:40:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T09:42:01.897Z
1;open;2021-10-02T09:40:00Z;809;0;0;809;809;24279[Konstabler];2021-10-02T09:42:01.897Z
0.67058825;open;2021-10-02T09:40:00Z;456;224;0;680;680;18495[Am Gericht];2021-10-02T09:42:01.897Z
0.28012684;open;2021-10-02T09:40:00Z;265;681;70;1016;946;109240[MyZeil];2021-10-02T09:42:01.897Z
0.7444795;open;2021-10-02T09:40:00Z;472;162;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T09:42:01.897Z
0.245;open;2021-10-02T09:55:00Z;49;151;150;350;200;24276[Turmcenter];2021-10-02T09:57:00.204Z
0.5124378;open;2021-10-02T09:55:00Z;206;196;0;402;402;18944[Alte Oper];2021-10-02T09:57:00.204Z
0.027472528;open;2021-10-02T09:55:00Z;10;354;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T09:57:00.204Z
0.9976526;open;2021-10-02T09:55:00Z;425;1;0;426;426;18497[Hauptwache];2021-10-02T09:57:00.204Z
1;open;2021-10-02T09:55:00Z;809;0;0;809;809;24279[Konstabler];2021-10-02T09:57:00.204Z
0.7102941;open;2021-10-02T09:55:00Z;483;197;0;680;680;18495[Am Gericht];2021-10-02T09:57:00.204Z
0.3065539;open;2021-10-02T09:55:00Z;290;656;70;1016;946;109240[MyZeil];2021-10-02T09:57:00.204Z
0.7791798;open;2021-10-02T09:55:00Z;494;140;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T09:57:00.204Z
0.275;open;2021-10-02T10:15:00Z;55;145;150;350;200;24276[Turmcenter];2021-10-02T10:17:00.687Z
0.5696517;open;2021-10-02T10:15:00Z;229;173;0;402;402;18944[Alte Oper];2021-10-02T10:17:00.687Z
0.01923077;open;2021-10-02T10:15:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T10:17:00.687Z
1;open;2021-10-02T10:15:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T10:17:00.687Z
0.9987639;open;2021-10-02T10:15:00Z;808;1;0;809;809;24279[Konstabler];2021-10-02T10:17:00.687Z
0.7441176;open;2021-10-02T10:15:00Z;506;174;0;680;680;18495[Am Gericht];2021-10-02T10:17:00.687Z
0.3372093;open;2021-10-02T10:15:00Z;319;627;70;1016;946;109240[MyZeil];2021-10-02T10:17:00.687Z
0.8059937;open;2021-10-02T10:15:00Z;511;123;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T10:17:00.687Z
0.26;open;2021-10-02T10:31:00Z;52;148;150;350;200;24276[Turmcenter];2021-10-02T10:32:00.219Z
0.59452736;open;2021-10-02T10:31:00Z;239;163;0;402;402;18944[Alte Oper];2021-10-02T10:32:00.219Z
0.013736264;open;2021-10-02T10:31:00Z;5;359;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T10:32:00.219Z
1;open;2021-10-02T10:31:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T10:32:00.219Z
0.9987639;open;2021-10-02T10:31:00Z;808;1;0;809;809;24279[Konstabler];2021-10-02T10:32:00.219Z
0.76911765;open;2021-10-02T10:31:00Z;523;157;0;680;680;18495[Am Gericht];2021-10-02T10:32:00.219Z
0.3488372;open;2021-10-02T10:31:00Z;330;616;70;1016;946;109240[MyZeil];2021-10-02T10:32:00.219Z
0.85962147;open;2021-10-02T10:31:00Z;545;89;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T10:32:00.219Z
0.27;open;2021-10-02T10:46:00Z;54;146;150;350;200;24276[Turmcenter];2021-10-02T10:47:00.313Z
0.619403;open;2021-10-02T10:46:00Z;249;153;0;402;402;18944[Alte Oper];2021-10-02T10:47:00.313Z
0.01923077;open;2021-10-02T10:46:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T10:47:00.313Z
1;open;2021-10-02T10:46:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T10:47:00.313Z
0.99752784;open;2021-10-02T10:46:00Z;807;2;0;809;809;24279[Konstabler];2021-10-02T10:47:00.313Z
0.7852941;open;2021-10-02T10:46:00Z;534;146;0;680;680;18495[Am Gericht];2021-10-02T10:47:00.313Z
0.36469343;open;2021-10-02T10:46:00Z;345;601;70;1016;946;109240[MyZeil];2021-10-02T10:47:00.313Z
0.8769716;open;2021-10-02T10:46:00Z;556;78;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T10:47:00.313Z
0.345;open;2021-10-02T11:01:00Z;69;131;150;350;200;24276[Turmcenter];2021-10-02T11:02:00.764Z
0.6467662;open;2021-10-02T11:01:00Z;260;142;0;402;402;18944[Alte Oper];2021-10-02T11:02:00.764Z
0.024725275;open;2021-10-02T11:01:00Z;9;355;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T11:02:00.764Z
1;open;2021-10-02T11:01:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T11:02:00.764Z
1;open;2021-10-02T11:01:00Z;809;0;0;809;809;24279[Konstabler];2021-10-02T11:02:00.764Z
0.80735296;open;2021-10-02T11:01:00Z;549;131;0;680;680;18495[Am Gericht];2021-10-02T11:02:00.764Z
0.38583508;open;2021-10-02T11:01:00Z;365;581;70;1016;946;109240[MyZeil];2021-10-02T11:02:00.764Z
0.91167194;open;2021-10-02T11:01:00Z;578;56;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T11:02:00.764Z
0.345;open;2021-10-02T11:11:00Z;69;131;150;350;200;24276[Turmcenter];2021-10-02T11:12:02.564Z
0.65422887;open;2021-10-02T11:11:00Z;263;139;0;402;402;18944[Alte Oper];2021-10-02T11:12:02.564Z
0.024725275;open;2021-10-02T11:11:00Z;9;355;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T11:12:02.564Z
1;open;2021-10-02T11:11:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T11:12:02.564Z
0.99258345;open;2021-10-02T11:11:00Z;803;6;0;809;809;24279[Konstabler];2021-10-02T11:12:02.564Z
0.8279412;open;2021-10-02T11:11:00Z;563;117;0;680;680;18495[Am Gericht];2021-10-02T11:12:02.564Z
0.39534885;open;2021-10-02T11:11:00Z;374;572;70;1016;946;109240[MyZeil];2021-10-02T11:12:02.564Z
0.9179811;open;2021-10-02T11:11:00Z;582;52;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T11:12:02.564Z
0.345;open;2021-10-02T11:26:00Z;69;131;150;350;200;24276[Turmcenter];2021-10-02T11:27:02.917Z
0.6865672;open;2021-10-02T11:26:00Z;276;126;0;402;402;18944[Alte Oper];2021-10-02T11:27:02.917Z
0.01923077;open;2021-10-02T11:26:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T11:27:02.917Z
1;open;2021-10-02T11:26:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T11:27:02.917Z
0.98887515;open;2021-10-02T11:26:00Z;800;9;0;809;809;24279[Konstabler];2021-10-02T11:27:02.917Z
0.84705883;open;2021-10-02T11:26:00Z;576;104;0;680;680;18495[Am Gericht];2021-10-02T11:27:02.917Z
0.4090909;open;2021-10-02T11:26:00Z;387;559;70;1016;946;109240[MyZeil];2021-10-02T11:27:02.917Z
0.96056783;open;2021-10-02T11:26:00Z;609;25;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T11:27:02.917Z
0.355;open;2021-10-02T11:41:00Z;71;129;150;350;200;24276[Turmcenter];2021-10-02T11:42:00.541Z
0.7164179;open;2021-10-02T11:41:00Z;288;114;0;402;402;18944[Alte Oper];2021-10-02T11:42:00.541Z
0.01923077;open;2021-10-02T11:41:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T11:42:00.541Z
1;open;2021-10-02T11:41:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T11:42:00.541Z
1;open;2021-10-02T11:41:00Z;809;0;0;809;809;24279[Konstabler];2021-10-02T11:42:00.541Z
0.85882354;open;2021-10-02T11:41:00Z;584;96;0;680;680;18495[Am Gericht];2021-10-02T11:42:00.541Z
0.43023255;open;2021-10-02T11:41:00Z;407;539;70;1016;946;109240[MyZeil];2021-10-02T11:42:00.541Z
0.99526817;open;2021-10-02T11:41:00Z;631;3;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T11:42:00.541Z
0.355;open;2021-10-02T11:46:00Z;71;129;150;350;200;24276[Turmcenter];2021-10-02T11:47:00.759Z
0.7263682;open;2021-10-02T11:46:00Z;292;110;0;402;402;18944[Alte Oper];2021-10-02T11:47:00.759Z
0.01923077;open;2021-10-02T11:46:00Z;7;357;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T11:47:00.759Z
1;open;2021-10-02T11:46:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T11:47:00.759Z
0.99258345;open;2021-10-02T11:46:00Z;803;6;0;809;809;24279[Konstabler];2021-10-02T11:47:00.759Z
0.85588235;open;2021-10-02T11:46:00Z;582;98;0;680;680;18495[Am Gericht];2021-10-02T11:47:00.759Z
0.43446088;open;2021-10-02T11:46:00Z;411;535;70;1016;946;109240[MyZeil];2021-10-02T11:47:00.759Z
1;open;2021-10-02T11:46:00Z;634;0;0;634;634;18494[Konrad-Adenauer-Straße];2021-10-02T11:47:00.759Z
0.365;open;2021-10-02T11:56:00Z;73;127;150;350;200;24276[Turmcenter];2021-10-02T11:57:01.662Z
0.7562189;open;2021-10-02T11:56:00Z;304;98;0;402;402;18944[Alte Oper];2021-10-02T11:57:01.662Z
0.021978023;open;2021-10-02T11:56:00Z;8;356;0;364;364;24281[Hauptbahnhof Süd];2021-10-02T11:57:01.662Z
1;open;2021-10-02T11:56:00Z;426;0;0;426;426;18497[Hauptwache];2021-10-02T11:57:01.662Z
1;open;2021-10-02T11:56:00Z;809;0;0;809;809;24279[Konstabler];2021-10-02T11:57:01.662Z
