parkingFacilityOccupancy,parkingFacilityStatus,parkingFacilityStatusTime,totalNumberOfOccupiedParkingSpaces,totalNumberOfVacantParkingSpaces,totalParkingCapacityLongTermOverride,totalParkingCapacityOverride,totalParkingCapacityShortTermOverride,id,TIME
0.032967035,open,2021-09-01T02:58:00Z,12,352,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T03:02:02.361Z
0.471831,open,2021-09-01T02:58:00Z,201,225,0,426,426,18497[Hauptwache],2021-09-01T03:02:02.361Z
0.25339925,open,2021-09-01T02:58:00Z,205,604,0,809,809,24279[Konstabler],2021-09-01T03:02:02.361Z
0,closed,2021-09-01T02:58:00Z,,,0,0,0,18495[Am Gericht],2021-09-01T03:02:02.361Z
0.07945517,open,2021-09-01T02:58:00Z,70,811,70,951,881,109240[MyZeil],2021-09-01T03:02:02.361Z
0.454844,open,2021-09-01T02:58:00Z,277,332,0,609,609,18494[Konrad-Adenauer-Straße],2021-09-01T03:02:02.361Z
0,open,2021-09-01T03:23:00Z,0,200,150,350,200,24276[Turmcenter],2021-09-01T03:27:00.129Z
0.13930348,open,2021-09-01T03:23:00Z,56,346,0,402,402,18944[Alte Oper],2021-09-01T03:27:00.129Z
0.032967035,open,2021-09-01T03:23:00Z,12,352,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T03:27:00.129Z
0.471831,open,2021-09-01T03:23:00Z,201,225,0,426,426,18497[Hauptwache],2021-09-01T03:27:00.129Z
0.25216317,open,2021-09-01T03:23:00Z,204,605,0,809,809,24279[Konstabler],2021-09-01T03:27:00.129Z
0,closed,2021-09-01T03:23:00Z,,,0,0,0,18495[Am Gericht],2021-09-01T03:27:00.129Z
0.07832009,open,2021-09-01T03:23:00Z,69,812,70,951,881,109240[MyZeil],2021-09-01T03:27:00.129Z
0.45812806,open,2021-09-01T03:23:00Z,279,330,0,609,609,18494[Konrad-Adenauer-Straße],2021-09-01T03:27:00.129Z
0,open,2021-09-01T03:33:00Z,0,200,150,350,200,24276[Turmcenter],2021-09-01T03:37:00.612Z
0.13930348,open,2021-09-01T03:33:00Z,56,346,0,402,402,18944[Alte Oper],2021-09-01T03:37:00.612Z
0.035714287,open,2021-09-01T03:33:00Z,13,351,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T03:37:00.612Z
0.471831,open,2021-09-01T03:33:00Z,201,225,0,426,426,18497[Hauptwache],2021-09-01T03:37:00.612Z
0.25216317,open,2021-09-01T03:33:00Z,204,605,0,809,809,24279[Konstabler],2021-09-01T03:37:00.612Z
0,closed,2021-09-01T03:33:00Z,,,0,0,0,18495[Am Gericht],2021-09-01T03:37:00.612Z
0.07832009,open,2021-09-01T03:33:00Z,69,812,70,951,881,109240[MyZeil],2021-09-01T03:37:00.612Z
0.46141216,open,2021-09-01T03:33:00Z,281,328,0,609,609,18494[Konrad-Adenauer-Straße],2021-09-01T03:37:00.612Z
0,open,2021-09-01T03:48:00Z,0,200,150,350,200,24276[Turmcenter],2021-09-01T03:52:00.971Z
0.13930348,open,2021-09-01T03:48:00Z,56,346,0,402,402,18944[Alte Oper],2021-09-01T03:52:00.971Z
0.043956045,open,2021-09-01T03:48:00Z,16,348,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T03:52:00.971Z
0.471831,open,2021-09-01T03:48:00Z,201,225,0,426,426,18497[Hauptwache],2021-09-01T03:52:00.971Z
0.25216317,open,2021-09-01T03:48:00Z,204,605,0,809,809,24279[Konstabler],2021-09-01T03:52:00.971Z
0,closed,2021-09-01T03:48:00Z,,,0,0,0,18495[Am Gericht],2021-09-01T03:52:00.971Z
0.08059024,open,2021-09-01T03:48:00Z,71,810,70,951,881,109240[MyZeil],2021-09-01T03:52:00.971Z
0,open,2021-09-01T03:48:00Z,0,634,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T03:52:00.971Z
0,open,2021-09-01T04:03:00Z,0,150,200,350,150,24276[Turmcenter],2021-09-01T04:07:00.150Z
0.14179105,open,2021-09-01T04:03:00Z,57,345,0,402,402,18944[Alte Oper],2021-09-01T04:07:00.150Z
0.07417583,open,2021-09-01T04:03:00Z,27,337,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T04:07:00.150Z
0.471831,open,2021-09-01T04:03:00Z,201,225,0,426,426,18497[Hauptwache],2021-09-01T04:07:00.150Z
0.25587144,open,2021-09-01T04:03:00Z,207,602,0,809,809,24279[Konstabler],2021-09-01T04:07:00.150Z
0.56911767,open,2021-09-01T04:03:00Z,387,293,0,680,680,18495[Am Gericht],2021-09-01T04:07:00.150Z
0.08286039,open,2021-09-01T04:03:00Z,73,808,70,951,881,109240[MyZeil],2021-09-01T04:07:00.150Z
0.4258675,open,2021-09-01T04:03:00Z,270,364,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T04:07:00.150Z
0,open,2021-09-01T04:33:00Z,0,150,200,350,150,24276[Turmcenter],2021-09-01T04:37:02.285Z
0.14179105,open,2021-09-01T04:33:00Z,57,345,0,402,402,18944[Alte Oper],2021-09-01T04:37:02.285Z
0.11263736,open,2021-09-01T04:33:00Z,41,323,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T04:37:02.285Z
0.46948355,open,2021-09-01T04:33:00Z,200,226,0,426,426,18497[Hauptwache],2021-09-01T04:37:02.285Z
0.25339925,open,2021-09-01T04:33:00Z,205,604,0,809,809,24279[Konstabler],2021-09-01T04:37:02.285Z
0.5779412,open,2021-09-01T04:33:00Z,393,287,0,680,680,18495[Am Gericht],2021-09-01T04:37:02.285Z
0.085130535,open,2021-09-01T04:33:00Z,75,806,70,951,881,109240[MyZeil],2021-09-01T04:37:02.285Z
0.4258675,open,2021-09-01T04:33:00Z,270,364,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T04:37:02.285Z
0,open,2021-09-01T04:48:00Z,0,150,200,350,150,24276[Turmcenter],2021-09-01T04:52:02.487Z
0.1517413,open,2021-09-01T04:48:00Z,61,341,0,402,402,18944[Alte Oper],2021-09-01T04:52:02.487Z
0.12637363,open,2021-09-01T04:48:00Z,46,318,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T04:52:02.487Z
0.4741784,open,2021-09-01T04:48:00Z,202,224,0,426,426,18497[Hauptwache],2021-09-01T04:52:02.487Z
0.25710753,open,2021-09-01T04:48:00Z,208,601,0,809,809,24279[Konstabler],2021-09-01T04:52:02.487Z
0.5867647,open,2021-09-01T04:48:00Z,399,281,0,680,680,18495[Am Gericht],2021-09-01T04:52:02.487Z
0.08399546,open,2021-09-01T04:48:00Z,74,807,70,951,881,109240[MyZeil],2021-09-01T04:52:02.487Z
0.42271292,open,2021-09-01T04:48:00Z,268,366,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T04:52:02.487Z
0.013333334,open,2021-09-01T05:13:00Z,2,148,200,350,150,24276[Turmcenter],2021-09-01T05:17:00.169Z
0.1517413,open,2021-09-01T05:13:00Z,61,341,0,402,402,18944[Alte Oper],2021-09-01T05:17:00.169Z
0.14835165,open,2021-09-01T05:13:00Z,54,310,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T05:17:00.169Z
0.48591548,open,2021-09-01T05:13:00Z,207,219,0,426,426,18497[Hauptwache],2021-09-01T05:17:00.169Z
0.2620519,open,2021-09-01T05:13:00Z,212,597,0,809,809,24279[Konstabler],2021-09-01T05:17:00.169Z
0.59117645,open,2021-09-01T05:13:00Z,402,278,0,680,680,18495[Am Gericht],2021-09-01T05:17:00.169Z
0.088535756,open,2021-09-01T05:13:00Z,78,803,70,951,881,109240[MyZeil],2021-09-01T05:17:00.169Z
0.4258675,open,2021-09-01T05:13:00Z,270,364,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T05:17:00.169Z
0.053333335,open,2021-09-01T05:28:00Z,8,142,200,350,150,24276[Turmcenter],2021-09-01T05:32:00.243Z
0.14925373,open,2021-09-01T05:28:00Z,60,342,0,402,402,18944[Alte Oper],2021-09-01T05:32:00.243Z
0.15934066,open,2021-09-01T05:28:00Z,58,306,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T05:32:00.243Z
0.4976526,open,2021-09-01T05:28:00Z,212,214,0,426,426,18497[Hauptwache],2021-09-01T05:32:00.243Z
0.26823238,open,2021-09-01T05:28:00Z,217,592,0,809,809,24279[Konstabler],2021-09-01T05:32:00.243Z
0.6014706,open,2021-09-01T05:28:00Z,409,271,0,680,680,18495[Am Gericht],2021-09-01T05:32:00.243Z
0.0908059,open,2021-09-01T05:28:00Z,80,801,70,951,881,109240[MyZeil],2021-09-01T05:32:00.243Z
0.4274448,open,2021-09-01T05:28:00Z,271,363,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T05:32:00.243Z
0.06,open,2021-09-01T05:33:00Z,9,141,200,350,150,24276[Turmcenter],2021-09-01T05:37:02.493Z
0.15671642,open,2021-09-01T05:33:00Z,63,339,0,402,402,18944[Alte Oper],2021-09-01T05:37:02.493Z
0.16483517,open,2021-09-01T05:33:00Z,60,304,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T05:37:02.493Z
0.5023474,open,2021-09-01T05:33:00Z,214,212,0,426,426,18497[Hauptwache],2021-09-01T05:37:02.493Z
0.2694685,open,2021-09-01T05:33:00Z,218,591,0,809,809,24279[Konstabler],2021-09-01T05:37:02.493Z
0.60588235,open,2021-09-01T05:33:00Z,412,268,0,680,680,18495[Am Gericht],2021-09-01T05:37:02.493Z
0.08967083,open,2021-09-01T05:33:00Z,79,802,70,951,881,109240[MyZeil],2021-09-01T05:37:02.493Z
0.4242902,open,2021-09-01T05:33:00Z,269,365,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T05:37:02.493Z
0.14,open,2021-09-01T05:49:00Z,21,129,200,350,150,24276[Turmcenter],2021-09-01T05:52:02.051Z
0.1641791,open,2021-09-01T05:49:00Z,66,336,0,402,402,18944[Alte Oper],2021-09-01T05:52:02.051Z
0.18681319,open,2021-09-01T05:49:00Z,68,296,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T05:52:02.051Z
0.5070422,open,2021-09-01T05:49:00Z,216,210,0,426,426,18497[Hauptwache],2021-09-01T05:52:02.051Z
0.2855377,open,2021-09-01T05:49:00Z,231,578,0,809,809,24279[Konstabler],2021-09-01T05:52:02.051Z
0.6338235,open,2021-09-01T05:49:00Z,431,249,0,680,680,18495[Am Gericht],2021-09-01T05:52:02.051Z
0.09194098,open,2021-09-01T05:49:00Z,81,800,70,951,881,109240[MyZeil],2021-09-01T05:52:02.051Z
0.4258675,open,2021-09-01T05:49:00Z,270,364,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T05:52:02.051Z
0.24,open,2021-09-01T06:09:00Z,36,114,200,350,150,24276[Turmcenter],2021-09-01T06:12:00.986Z
0.1840796,open,2021-09-01T06:09:00Z,74,328,0,402,402,18944[Alte Oper],2021-09-01T06:12:00.986Z
0.22252747,open,2021-09-01T06:09:00Z,81,283,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T06:12:00.986Z
0.51877934,open,2021-09-01T06:09:00Z,221,205,0,426,426,18497[Hauptwache],2021-09-01T06:12:00.986Z
0.29789865,open,2021-09-01T06:09:00Z,241,568,0,809,809,24279[Konstabler],2021-09-01T06:12:00.986Z
0.6985294,open,2021-09-01T06:09:00Z,475,205,0,680,680,18495[Am Gericht],2021-09-01T06:12:00.986Z
0.0908059,open,2021-09-01T06:09:00Z,80,801,70,951,881,109240[MyZeil],2021-09-01T06:12:00.986Z
0.4384858,open,2021-09-01T06:09:00Z,278,356,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T06:12:00.986Z
0.34,open,2021-09-01T06:23:00Z,51,99,200,350,150,24276[Turmcenter],2021-09-01T06:27:00.476Z
0.21393035,open,2021-09-01T06:23:00Z,86,316,0,402,402,18944[Alte Oper],2021-09-01T06:27:00.476Z
0.22252747,open,2021-09-01T06:23:00Z,81,283,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T06:27:00.476Z
0.53521127,open,2021-09-01T06:23:00Z,228,198,0,426,426,18497[Hauptwache],2021-09-01T06:27:00.476Z
0.302843,open,2021-09-01T06:23:00Z,245,564,0,809,809,24279[Konstabler],2021-09-01T06:27:00.476Z
0.7205882,open,2021-09-01T06:23:00Z,490,190,0,680,680,18495[Am Gericht],2021-09-01T06:27:00.476Z
0.0953462,open,2021-09-01T06:23:00Z,84,797,70,951,881,109240[MyZeil],2021-09-01T06:27:00.476Z
0.4511041,open,2021-09-01T06:23:00Z,286,348,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T06:27:00.476Z
0.46,open,2021-09-01T06:49:00Z,69,81,200,350,150,24276[Turmcenter],2021-09-01T06:52:01.026Z
0.2761194,open,2021-09-01T06:49:00Z,111,291,0,402,402,18944[Alte Oper],2021-09-01T06:52:01.026Z
0.2857143,open,2021-09-01T06:49:00Z,104,260,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T06:52:01.026Z
0.57276994,open,2021-09-01T06:49:00Z,244,182,0,426,426,18497[Hauptwache],2021-09-01T06:52:01.026Z
0.33127317,open,2021-09-01T06:49:00Z,268,541,0,809,809,24279[Konstabler],2021-09-01T06:52:01.026Z
0.7617647,open,2021-09-01T06:49:00Z,518,162,0,680,680,18495[Am Gericht],2021-09-01T06:52:01.026Z
0.110102154,open,2021-09-01T06:49:00Z,97,784,70,951,881,109240[MyZeil],2021-09-01T06:52:01.026Z
0.47003156,open,2021-09-01T06:49:00Z,298,336,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T06:52:01.026Z
0.52666664,open,2021-09-01T06:59:00Z,79,71,200,350,150,24276[Turmcenter],2021-09-01T07:02:01.376Z
0.29104477,open,2021-09-01T06:59:00Z,117,285,0,402,402,18944[Alte Oper],2021-09-01T07:02:01.376Z
0.31318682,open,2021-09-01T06:59:00Z,114,250,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T07:02:01.376Z
0.59859157,open,2021-09-01T06:59:00Z,255,171,0,426,426,18497[Hauptwache],2021-09-01T07:02:01.376Z
0.34116194,open,2021-09-01T06:59:00Z,276,533,0,809,809,24279[Konstabler],2021-09-01T07:02:01.376Z
0.7852941,open,2021-09-01T06:59:00Z,534,146,0,680,680,18495[Am Gericht],2021-09-01T07:02:01.376Z
0.116912596,open,2021-09-01T06:59:00Z,103,778,70,951,881,109240[MyZeil],2021-09-01T07:02:01.376Z
0.48107255,open,2021-09-01T06:59:00Z,305,329,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T07:02:01.376Z
0.6066667,open,2021-09-01T07:19:00Z,91,59,200,350,150,24276[Turmcenter],2021-09-01T07:22:00.959Z
0.33830845,open,2021-09-01T07:19:00Z,136,266,0,402,402,18944[Alte Oper],2021-09-01T07:22:00.959Z
0.33791208,open,2021-09-01T07:19:00Z,123,241,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T07:22:00.959Z
0.63615024,open,2021-09-01T07:19:00Z,271,155,0,426,426,18497[Hauptwache],2021-09-01T07:22:00.959Z
0.3658838,open,2021-09-01T07:19:00Z,296,513,0,809,809,24279[Konstabler],2021-09-01T07:22:00.959Z
0.8352941,open,2021-09-01T07:19:00Z,568,112,0,680,680,18495[Am Gericht],2021-09-01T07:22:00.959Z
0.13507378,open,2021-09-01T07:19:00Z,119,762,70,951,881,109240[MyZeil],2021-09-01T07:22:00.959Z
0.49053627,open,2021-09-01T07:19:00Z,311,323,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T07:22:00.959Z
0.67333335,open,2021-09-01T07:29:00Z,101,49,200,350,150,24276[Turmcenter],2021-09-01T07:32:02.861Z
0.36069652,open,2021-09-01T07:29:00Z,145,257,0,402,402,18944[Alte Oper],2021-09-01T07:32:02.861Z
0.3489011,open,2021-09-01T07:29:00Z,127,237,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T07:32:02.861Z
0.6455399,open,2021-09-01T07:29:00Z,275,151,0,426,426,18497[Hauptwache],2021-09-01T07:32:02.861Z
0.37330037,open,2021-09-01T07:29:00Z,302,507,0,809,809,24279[Konstabler],2021-09-01T07:32:02.861Z
0.85294116,open,2021-09-01T07:29:00Z,580,100,0,680,680,18495[Am Gericht],2021-09-01T07:32:02.861Z
0.14188422,open,2021-09-01T07:29:00Z,125,756,70,951,881,109240[MyZeil],2021-09-01T07:32:02.861Z
0.49684542,open,2021-09-01T07:29:00Z,315,319,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T07:32:02.861Z
0.72,open,2021-09-01T07:40:00Z,108,42,200,350,150,24276[Turmcenter],2021-09-01T07:42:02.550Z
0.3880597,open,2021-09-01T07:40:00Z,156,246,0,402,402,18944[Alte Oper],2021-09-01T07:42:02.550Z
0.36263737,open,2021-09-01T07:40:00Z,132,232,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T07:42:02.550Z
0.6713615,open,2021-09-01T07:40:00Z,286,140,0,426,426,18497[Hauptwache],2021-09-01T07:42:02.550Z
0.39431396,open,2021-09-01T07:40:00Z,319,490,0,809,809,24279[Konstabler],2021-09-01T07:42:02.550Z
0.87352943,open,2021-09-01T07:40:00Z,594,86,0,680,680,18495[Am Gericht],2021-09-01T07:42:02.550Z
0.1475596,open,2021-09-01T07:40:00Z,130,751,70,951,881,109240[MyZeil],2021-09-01T07:42:02.550Z
0.511041,open,2021-09-01T07:40:00Z,324,310,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T07:42:02.550Z
0.7733333,open,2021-09-01T07:50:00Z,116,34,200,350,150,24276[Turmcenter],2021-09-01T07:52:02.843Z
0.42537314,open,2021-09-01T07:50:00Z,171,231,0,402,402,18944[Alte Oper],2021-09-01T07:52:02.843Z
0.36813188,open,2021-09-01T07:50:00Z,134,230,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T07:52:02.843Z
0.69483566,open,2021-09-01T07:50:00Z,296,130,0,426,426,18497[Hauptwache],2021-09-01T07:52:02.843Z
0.40914708,open,2021-09-01T07:50:00Z,331,478,0,809,809,24279[Konstabler],2021-09-01T07:52:02.843Z
0.8955882,open,2021-09-01T07:50:00Z,609,71,0,680,680,18495[Am Gericht],2021-09-01T07:52:02.843Z
0.15664019,open,2021-09-01T07:50:00Z,138,743,70,951,881,109240[MyZeil],2021-09-01T07:52:02.843Z
0.52996844,open,2021-09-01T07:50:00Z,336,298,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T07:52:02.843Z
0.87333333,open,2021-09-01T08:10:00Z,131,19,200,350,150,24276[Turmcenter],2021-09-01T08:12:01.807Z
0.48258707,open,2021-09-01T08:10:00Z,194,208,0,402,402,18944[Alte Oper],2021-09-01T08:12:01.807Z
0.3708791,open,2021-09-01T08:10:00Z,135,229,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T08:12:01.807Z
0.7370892,open,2021-09-01T08:10:00Z,314,112,0,426,426,18497[Hauptwache],2021-09-01T08:12:01.807Z
0.45735475,open,2021-09-01T08:10:00Z,370,439,0,809,809,24279[Konstabler],2021-09-01T08:12:01.807Z
0.9279412,open,2021-09-01T08:10:00Z,631,49,0,680,680,18495[Am Gericht],2021-09-01T08:12:01.807Z
0.19182748,open,2021-09-01T08:10:00Z,169,712,70,951,881,109240[MyZeil],2021-09-01T08:12:01.807Z
0.5536278,open,2021-09-01T08:10:00Z,351,283,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T08:12:01.807Z
0.88,open,2021-09-01T08:30:00Z,132,18,200,350,150,24276[Turmcenter],2021-09-01T08:32:00.402Z
0.51741296,open,2021-09-01T08:30:00Z,208,194,0,402,402,18944[Alte Oper],2021-09-01T08:32:00.402Z
0.36813188,open,2021-09-01T08:30:00Z,134,230,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T08:32:00.402Z
0.7887324,open,2021-09-01T08:30:00Z,336,90,0,426,426,18497[Hauptwache],2021-09-01T08:32:00.402Z
0.5018541,open,2021-09-01T08:30:00Z,406,403,0,809,809,24279[Konstabler],2021-09-01T08:32:00.402Z
0.9764706,open,2021-09-01T08:30:00Z,664,16,0,680,680,18495[Am Gericht],2021-09-01T08:32:00.402Z
0.21339387,open,2021-09-01T08:30:00Z,188,693,70,951,881,109240[MyZeil],2021-09-01T08:32:00.402Z
0.57570976,open,2021-09-01T08:30:00Z,365,269,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T08:32:00.402Z
0.8933333,open,2021-09-01T08:45:00Z,134,16,200,350,150,24276[Turmcenter],2021-09-01T08:47:00.226Z
0.5572139,open,2021-09-01T08:45:00Z,224,178,0,402,402,18944[Alte Oper],2021-09-01T08:47:00.226Z
0.3791209,open,2021-09-01T08:45:00Z,138,226,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T08:47:00.226Z
0.8286385,open,2021-09-01T08:45:00Z,353,73,0,426,426,18497[Hauptwache],2021-09-01T08:47:00.226Z
0.5327565,open,2021-09-01T08:45:00Z,431,378,0,809,809,24279[Konstabler],2021-09-01T08:47:00.226Z
0.9882353,open,2021-09-01T08:45:00Z,672,8,0,680,680,18495[Am Gericht],2021-09-01T08:47:00.226Z
0.2292849,open,2021-09-01T08:45:00Z,202,679,70,951,881,109240[MyZeil],2021-09-01T08:47:00.226Z
0.58044165,open,2021-09-01T08:45:00Z,368,266,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T08:47:00.226Z
0.9,open,2021-09-01T08:55:00Z,135,15,200,350,150,24276[Turmcenter],2021-09-01T08:57:02.121Z
0.5920398,open,2021-09-01T08:55:00Z,238,164,0,402,402,18944[Alte Oper],2021-09-01T08:57:02.121Z
0.38186812,open,2021-09-01T08:55:00Z,139,225,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T08:57:02.121Z
0.8685446,open,2021-09-01T08:55:00Z,370,56,0,426,426,18497[Hauptwache],2021-09-01T08:57:02.121Z
0.5500618,open,2021-09-01T08:55:00Z,445,364,0,809,809,24279[Konstabler],2021-09-01T08:57:02.121Z
0.9867647,open,2021-09-01T08:55:00Z,671,9,0,680,680,18495[Am Gericht],2021-09-01T08:57:02.121Z
0.22814983,open,2021-09-01T08:55:00Z,201,680,70,951,881,109240[MyZeil],2021-09-01T08:57:02.121Z
0.5993691,open,2021-09-01T08:55:00Z,380,254,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T08:57:02.121Z
0.91333336,open,2021-09-01T09:15:00Z,137,13,200,350,150,24276[Turmcenter],2021-09-01T09:17:02.604Z
0.65422887,open,2021-09-01T09:15:00Z,263,139,0,402,402,18944[Alte Oper],2021-09-01T09:17:02.604Z
0.38186812,open,2021-09-01T09:15:00Z,139,225,0,364,364,24281[Hauptbahnhof Süd],2021-09-01T09:17:02.604Z
0.8873239,open,2021-09-01T09:15:00Z,378,48,0,426,426,18497[Hauptwache],2021-09-01T09:17:02.604Z
0.5957973,open,2021-09-01T09:15:00Z,482,327,0,809,809,24279[Konstabler],2021-09-01T09:17:02.604Z
1,open,2021-09-01T09:15:00Z,680,0,0,680,680,18495[Am Gericht],2021-09-01T09:17:02.604Z
0.23269013,open,2021-09-01T09:15:00Z,205,676,70,951,881,109240[MyZeil],2021-09-01T09:17:02.604Z
0.60410094,open,2021-09-01T09:15:00Z,383,251,0,634,634,18494[Konrad-Adenauer-Straße],2021-09-01T09:17:02.604Z
0.9,open,2021-09-01T09:30:00Z,135,15,200,350,150,24276[Turmcenter],2021-09-01T09:32:01.058Z
